"NOME_URNA_CANDIDATO" "NOME_MUNICIPIO" "TOTAL_VOTOS" "QTD_COMPARECIMENTO" "DESC_SIT_CAND_TOT" "DESCRICAO_CARGO" "PROP_VOT" "prop.total"
"DOMINGOS NETO" "CRATEÚS" 2859 42462 "ELEITO POR QP" "DEPUTADO FEDERAL" 6.73 "TOTAL:54,88%"
"ADERLANIA NORONHA" "TAUÁ" 2214 32825 "ELEITO POR QP" "DEPUTADO ESTADUAL" 6.74 "TOTAL:68,62%"
"JOÃO JAIME" "TIANGUÁ" 2707 40160 "ELEITO POR QP" "DEPUTADO ESTADUAL" 6.74 "TOTAL:45,62%"
"AMÁLIA" "IBARETAMA" 643 9502 "SUPLENTE" "DEPUTADO ESTADUAL" 6.77 "TOTAL:62,15%"
"INÁCIO ARRUDA" "MORRINHOS" 864 12760 "SUPLENTE" "DEPUTADO FEDERAL" 6.77 "TOTAL:65,19%"
"ELIENE BRASILEIRO" "APUIARÉS" 641 9450 "SUPLENTE" "DEPUTADO ESTADUAL" 6.78 "TOTAL:53,21%"
"RAIMUNDO MATOS" "HORIZONTE" 2710 39988 "ELEITO POR QP" "DEPUTADO FEDERAL" 6.78 "TOTAL:44,25%"
"EUGENIO RABELO" "IPU" 1539 22660 "SUPLENTE" "DEPUTADO FEDERAL" 6.79 "TOTAL:57,37%"
"ANIBAL" "MORADA NOVA" 3027 44496 "ELEITO POR QP" "DEPUTADO FEDERAL" 6.8 "TOTAL:57,28%"
"ANIBAL" "BANABUIÚ" 737 10799 "ELEITO POR QP" "DEPUTADO FEDERAL" 6.82 "TOTAL:54,21%"
"MÁRIO FEITOZA" "ITAREMA" 1518 22273 "SUPLENTE" "DEPUTADO FEDERAL" 6.82 "TOTAL:67,92%"
"PAULO HENRIQUE LUSTOSA" "CHOROZINHO" 927 13594 "SUPLENTE" "DEPUTADO FEDERAL" 6.82 "TOTAL:57,54%"
"CAPITÃO WÁGNER" "MARANGUAPE" 4181 61181 "ELEITO POR QP" "DEPUTADO ESTADUAL" 6.83 "TOTAL:68,88%"
"AUGUSTA BRITO" "RERIUTABA" 775 11336 "ELEITO POR QP" "DEPUTADO ESTADUAL" 6.84 "TOTAL:66,13%"
"GENECIAS NORONHA" "ASSARÉ" 902 13178 "ELEITO POR QP" "DEPUTADO FEDERAL" 6.84 "TOTAL:61,93%"
"CORONEL BEZERRA" "CANINDÉ" 2890 42164 "SUPLENTE" "DEPUTADO ESTADUAL" 6.85 "TOTAL:52,37%"
"DANILO FORTE" "GENERAL SAMPAIO" 368 5371 "ELEITO POR QP" "DEPUTADO FEDERAL" 6.85 "TOTAL:72,38%"
"INÁCIO ARRUDA" "MERUOCA" 609 8846 "SUPLENTE" "DEPUTADO FEDERAL" 6.88 "TOTAL:57,19%"
"DANILO FORTE" "FORTIM" 723 10464 "ELEITO POR QP" "DEPUTADO FEDERAL" 6.91 "TOTAL:67,73%"
"JOSÉ GUIMARÃES" "JUAZEIRO DO NORTE" 9258 133989 "ELEITO POR QP" "DEPUTADO FEDERAL" 6.91 "TOTAL:49,34%"
"MOISES BRAZ" "ABAIARA" 360 5201 "ELEITO POR QP" "DEPUTADO ESTADUAL" 6.92 "TOTAL:61,35%"
"ZEZINHO ALBUQUERQUE" "PACAJUS" 2721 39309 "ELEITO POR QP" "DEPUTADO ESTADUAL" 6.92 "TOTAL:27,87%"
"ADERLANIA NORONHA" "ACOPIARA" 2051 29588 "ELEITO POR QP" "DEPUTADO ESTADUAL" 6.93 "TOTAL:68,78%"
"ANDERSON PALACIO" "BAIXIO" 278 4010 "SUPLENTE" "DEPUTADO ESTADUAL" 6.93 "TOTAL:70,97%"
"ARTUR BRUNO" "ARATUBA" 572 8246 "SUPLENTE" "DEPUTADO ESTADUAL" 6.94 "TOTAL:54,65%"
"JOSÉ GUIMARÃES" "REDENÇÃO" 1325 19083 "ELEITO POR QP" "DEPUTADO FEDERAL" 6.94 "TOTAL:49,71%"
"MACEDO" "MISSÃO VELHA" 1450 20884 "ELEITO POR QP" "DEPUTADO FEDERAL" 6.94 "TOTAL:65,57%"
"AGENOR RIBEIRO" "POTENGI" 385 5539 "SUPLENTE" "DEPUTADO ESTADUAL" 6.95 "TOTAL:66,66%"
"DANILO FORTE" "GROAÍRAS" 470 6761 "ELEITO POR QP" "DEPUTADO FEDERAL" 6.95 "TOTAL:61,74%"
"JOSÉ GUIMARÃES" "FARIAS BRITO" 897 12915 "ELEITO POR QP" "DEPUTADO FEDERAL" 6.95 "TOTAL:67,71%"
"TOMAZ HOLANDA" "ITAPIÚNA" 879 12591 "ELEITO POR QP" "DEPUTADO ESTADUAL" 6.98 "TOTAL:41,31%"
"ANDRÉ FIGUEIREDO" "CHORÓ" 611 8738 "ELEITO POR QP" "DEPUTADO FEDERAL" 6.99 "TOTAL:53,28%"
"ROBERIO MONTEIRO" "SENADOR SÁ" 320 4571 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7 "TOTAL:74,43%"
"ANIBAL" "ITAPIPOCA" 4792 68320 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.01 "TOTAL:51,15%"
"PAULO HENRIQUE LUSTOSA" "JUCÁS" 976 13906 "SUPLENTE" "DEPUTADO FEDERAL" 7.02 "TOTAL:69,34%"
"GORETE PEREIRA" "BARREIRA" 1019 14495 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.03 "TOTAL:66,11%"
"LUIZIANNE LINS" "FORTALEZA" 97842 1382950 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.07 "TOTAL:33,56%"
"MACEDO" "IGUATU" 3844 54376 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.07 "TOTAL:60,19%"
"SERGIO AGUIAR" "CARIRÉ" 839 11873 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.07 "TOTAL:73,72%"
"MAJOR EVANDRO" "NOVA RUSSAS" 1185 16738 "SUPLENTE" "DEPUTADO FEDERAL" 7.08 "TOTAL:55,47%"
"RACHEL MARQUES" "IBICUITINGA" 697 9844 "SUPLENTE" "DEPUTADO ESTADUAL" 7.08 "TOTAL:56,39%"
"TIN GOMES" "MONSENHOR TABOSA" 719 10151 "ELEITO POR MÉDIA" "DEPUTADO ESTADUAL" 7.08 "TOTAL:74,79%"
"LEONARDO ARAÚJO" "PACAJUS" 2787 39309 "SUPLENTE" "DEPUTADO ESTADUAL" 7.09 "TOTAL:27,87%"
"JOSÉ GUIMARÃES" "IPAUMIRIM" 501 7048 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.11 "TOTAL:70,15%"
"MOISES BRAZ" "MORRINHOS" 908 12760 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.12 "TOTAL:76,8%"
"BRUNO PEDROSA" "MADALENA" 730 10222 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.14 "TOTAL:40,76%"
"DANNIEL OLIVEIRA" "UBAJARA" 1353 18899 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.16 "TOTAL:40,63%"
"GENECIAS NORONHA" "PACOTI" 605 8424 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.18 "TOTAL:48,39%"
"ARNON BEZERRA" "TURURU" 761 10577 "ELEITO POR MÉDIA" "DEPUTADO FEDERAL" 7.19 "TOTAL:66,07%"
"ODORICO" "TABULEIRO DO NORTE" 1394 19389 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.19 "TOTAL:62,94%"
"ODORICO" "PIQUET CARNEIRO" 622 8648 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.19 "TOTAL:67,73%"
"GORETE PEREIRA" "PACATUBA" 2642 36714 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.2 "TOTAL:39,94%"
"MOSES RODRIGUES" "FORQUILHA" 1009 14000 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.21 "TOTAL:72,62%"
"ZÉ AILTON BRASIL" "QUIXERAMOBIM" 3064 42468 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.21 "TOTAL:44,79%"
"NAUMI AMORIM" "SÃO LUÍS DO CURU" 682 9443 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.22 "TOTAL:55,16%"
"CAPITÃO WÁGNER" "RUSSAS" 3074 42434 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.24 "TOTAL:63,93%"
"JOSÉ GUIMARÃES" "PORTEIRAS" 722 9958 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.25 "TOTAL:73,37%"
"TIN GOMES" "CATUNDA" 434 5989 "ELEITO POR MÉDIA" "DEPUTADO ESTADUAL" 7.25 "TOTAL:64,98%"
"ZEZINHO ALBUQUERQUE" "AQUIRAZ" 2941 40578 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.25 "TOTAL:42,93%"
"MIRIAN SOBREIRA" "LAVRAS DA MANGABEIRA" 1285 17697 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.26 "TOTAL:65,21%"
"MORONI" "SÃO GONÇALO DO AMARANTE" 2242 30893 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.26 "TOTAL:55,95%"
"BRUNO PEDROSA" "CHORÓ" 635 8738 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.27 "TOTAL:55,46%"
"MOISES BRAZ" "MONSENHOR TABOSA" 740 10151 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.29 "TOTAL:74,79%"
"MAYRA PINHEIRO" "JATI" 379 5191 "SUPLENTE" "DEPUTADO FEDERAL" 7.3 "TOTAL:71,47%"
"ADAIL CARNEIRO" "ITAIÇABA" 381 5213 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.31 "TOTAL:59,68%"
"ANDRÉ FIGUEIREDO" "ACARAPE" 672 9190 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.31 "TOTAL:63,9%"
"ARIOSTO HOLANDA" "ITAIÇABA" 382 5213 "SUPLENTE" "DEPUTADO FEDERAL" 7.33 "TOTAL:59,68%"
"ODILON AGUIAR" "MADALENA" 749 10222 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.33 "TOTAL:40,76%"
"PAULO GUERRA" "CAUCAIA" 12572 171531 "SUPLENTE" "DEPUTADO ESTADUAL" 7.33 "TOTAL:45,51%"
"GORETE PEREIRA" "REDENÇÃO" 1403 19083 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.35 "TOTAL:49,71%"
"TIN GOMES" "RERIUTABA" 833 11336 "ELEITO POR MÉDIA" "DEPUTADO ESTADUAL" 7.35 "TOTAL:66,13%"
"EDISIO PACHECO" "ITAPIPOCA" 5045 68320 "SUPLENTE" "DEPUTADO ESTADUAL" 7.38 "TOTAL:48,72%"
"CAPITÃO WÁGNER" "FORTALEZA" 102144 1382950 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.39 "TOTAL:21,46%"
"CAPITÃO WÁGNER" "QUIXADÁ" 3307 44714 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.4 "TOTAL:50,56%"
"DR BRUNO GONCALVES" "ITAITINGA" 1616 21836 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.4 "TOTAL:35,04%"
"ANDRÉ FIGUEIREDO" "MARANGUAPE" 4537 61181 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.42 "TOTAL:48,06%"
"ANDRÉ FIGUEIREDO" "BATURITÉ" 1577 21224 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.43 "TOTAL:46,3%"
"CHICO LOPES" "MADALENA" 759 10222 "ELEITO POR MÉDIA" "DEPUTADO FEDERAL" 7.43 "TOTAL:44,26%"
"BETHROSE" "URUBURETAMA" 1017 13672 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.44 "TOTAL:46,12%"
"MOISES BRAZ" "MILHÃ" 632 8493 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.44 "TOTAL:80,19%"
"MOSES RODRIGUES" "GUAIÚBA" 1133 15209 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.45 "TOTAL:59,34%"
"GOMES FARIAS" "MADALENA" 763 10222 "SUPLENTE" "DEPUTADO ESTADUAL" 7.46 "TOTAL:40,76%"
"DUQUINHA" "MORRINHOS" 953 12760 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.47 "TOTAL:76,8%"
"DR. LEONARDO PINHEIRO" "MORADA NOVA" 3328 44496 "SUPLENTE" "DEPUTADO ESTADUAL" 7.48 "TOTAL:53,34%"
"MOISES BRAZ" "MAURITI" 1934 25829 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.49 "TOTAL:72,25%"
"ODORICO" "ICAPUÍ" 958 12788 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.49 "TOTAL:67,53%"
"FERNANDA PESSOA" "PACATUBA" 2752 36714 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.5 "TOTAL:49,12%"
"CAPITÃO WÁGNER" "CAMOCIM" 2715 36133 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.51 "TOTAL:75,66%"
"MOISES BRAZ" "ORÓS" 1004 13352 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.52 "TOTAL:76,62%"
"FERNANDA PESSOA" "BARREIRA" 1091 14495 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.53 "TOTAL:60,75%"
"FELIPE MOTA" "UBAJARA" 1425 18899 "SUPLENTE" "DEPUTADO ESTADUAL" 7.54 "TOTAL:40,63%"
"MORONI" "AQUIRAZ" 3064 40578 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.55 "TOTAL:49,62%"
"PROFESSOR TEODORO" "SOBRAL" 8383 110737 "SUPLENTE" "DEPUTADO ESTADUAL" 7.57 "TOTAL:49,09%"
"SERGIO AGUIAR" "MULUNGU" 505 6664 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.58 "TOTAL:56,67%"
"BALMAN" "CATARINA" 485 6390 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.59 "TOTAL:74,82%"
"CABEÇA" "PACATUBA" 2788 36714 "NÃO ELEITO" "DEPUTADO ESTADUAL" 7.59 "TOTAL:49,12%"
"DOMINGOS NETO" "CARIDADE" 954 12577 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.59 "TOTAL:60,01%"
"ODORICO" "IGUATU" 4125 54376 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.59 "TOTAL:60,19%"
"DUQUINHA" "JIJOCA DE JERICOACOARA" 742 9711 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.64 "TOTAL:66,91%"
"RAIMUNDO MATOS" "INDEPENDÊNCIA" 1207 15776 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.65 "TOTAL:63,01%"
"EUGENIO RABELO" "ARACATI" 3313 43241 "SUPLENTE" "DEPUTADO FEDERAL" 7.66 "TOTAL:54,96%"
"EUGENIO RABELO" "MORADA NOVA" 3419 44496 "SUPLENTE" "DEPUTADO FEDERAL" 7.68 "TOTAL:57,28%"
"JOSÉ GUIMARÃES" "TIANGUÁ" 3084 40160 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.68 "TOTAL:59,34%"
"EUDES XAVIER" "SANTANA DO ACARAÚ" 1541 20050 "SUPLENTE" "DEPUTADO FEDERAL" 7.69 "TOTAL:61,85%"
"CARLOMANO MARQUES" "ITAPIÚNA" 971 12591 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.71 "TOTAL:41,31%"
"TALES MACEDO" "BAIXIO" 309 4010 "SUPLENTE" "DEPUTADO ESTADUAL" 7.71 "TOTAL:70,97%"
"MORONI" "MARACANAÚ" 9951 128753 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.73 "TOTAL:40,63%"
"DUQUINHA" "PARACURU" 1733 22394 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.74 "TOTAL:47,55%"
"ROBERTO MESQUITA" "PENTECOSTE" 1950 25146 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.75 "TOTAL:55,64%"
"FERNANDA PESSOA" "ALCÂNTARAS" 518 6668 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.77 "TOTAL:73%"
"GENECIAS NORONHA" "MERUOCA" 687 8846 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.77 "TOTAL:57,19%"
"NENEM DO CAZUZA" "CROATÁ" 705 9073 "SUPLENTE" "DEPUTADO FEDERAL" 7.77 "TOTAL:72,83%"
"MOSES RODRIGUES" "BEBERIBE" 2531 32529 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.78 "TOTAL:40,54%"
"MOISES BRAZ" "INDEPENDÊNCIA" 1234 15776 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.82 "TOTAL:58,39%"
"BALMAN" "PORANGA" 526 6718 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.83 "TOTAL:67,4%"
"NORMANDO" "BARBALHA" 2656 33925 "SUPLENTE" "DEPUTADO FEDERAL" 7.83 "TOTAL:53,72%"
"MOSES RODRIGUES" "SÃO LUÍS DO CURU" 740 9443 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.84 "TOTAL:43,17%"
"AGENOR RIBEIRO" "FARIAS BRITO" 1014 12915 "SUPLENTE" "DEPUTADO ESTADUAL" 7.85 "TOTAL:58,18%"
"EVANDRO LEITÃO" "ITAPIPOCA" 5371 68320 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.86 "TOTAL:48,72%"
"DANNIEL OLIVEIRA" "FORTIM" 823 10464 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.87 "TOTAL:58,2%"
"DOMINGOS NETO" "ARACOIABA" 1497 19020 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.87 "TOTAL:59,2%"
"ANDRÉ FIGUEIREDO" "ITAPIPOCA" 5381 68320 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.88 "TOTAL:51,15%"
"SERGIO AGUIAR" "PALHANO" 544 6899 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.89 "TOTAL:60,35%"
"ZEZINHO ALBUQUERQUE" "MOMBAÇA" 1893 24001 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.89 "TOTAL:64,96%"
"JOSÉ GUIMARÃES" "AURORA" 1225 15504 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.9 "TOTAL:62,32%"
"JOSÉ GUIMARÃES" "HIDROLÂNDIA" 892 11293 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.9 "TOTAL:74,78%"
"DOMINGOS NETO" "SÃO BENEDITO" 2052 25956 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.91 "TOTAL:59,11%"
"INÁCIO ARRUDA" "MIRAÍMA" 679 8542 "SUPLENTE" "DEPUTADO FEDERAL" 7.95 "TOTAL:70,78%"
"IVO GOMES" "VARJOTA" 841 10575 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.95 "TOTAL:66,55%"
"LAIS NUNES" "BATURITÉ" 1687 21224 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.95 "TOTAL:35,23%"
"ODORICO" "TRAIRI" 2477 31130 "ELEITO POR QP" "DEPUTADO FEDERAL" 7.96 "TOTAL:38,12%"
"EVANDRO LEITÃO" "CHOROZINHO" 1083 13594 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.97 "TOTAL:53,59%"
"YURI GUERRA" "SÃO JOÃO DO JAGUARIBE" 456 5723 "SUPLENTE" "DEPUTADO ESTADUAL" 7.97 "TOTAL:63,26%"
"AGENOR NETO" "BREJO SANTO" 2116 26523 "ELEITO POR QP" "DEPUTADO ESTADUAL" 7.98 "TOTAL:78,61%"
"GENECIAS NORONHA" "ANTONINA DO NORTE" 349 4360 "ELEITO POR QP" "DEPUTADO FEDERAL" 8 "TOTAL:74,73%"
"JEOVA MOTA" "CRATEÚS" 3398 42462 "ELEITO POR QP" "DEPUTADO ESTADUAL" 8 "TOTAL:66,89%"
"JULIO CESAR" "BARBALHA" 2718 33925 "ELEITO POR MÉDIA" "DEPUTADO ESTADUAL" 8.01 "TOTAL:37,62%"
"MOSES RODRIGUES" "TIANGUÁ" 3224 40160 "ELEITO POR QP" "DEPUTADO FEDERAL" 8.03 "TOTAL:59,34%"
"PAULO HENRIQUE LUSTOSA" "PEREIRO" 807 10022 "SUPLENTE" "DEPUTADO FEDERAL" 8.05 "TOTAL:79,02%"
"WELINGTON LANDIM" "BARRO" 979 12146 "ELEITO POR QP" "DEPUTADO ESTADUAL" 8.06 "TOTAL:60,18%"
"FERNANDA PESSOA" "GROAÍRAS" 547 6761 "ELEITO POR QP" "DEPUTADO ESTADUAL" 8.09 "TOTAL:58,02%"
"RONALDO MARTINS" "GUARACIABA DO NORTE" 1775 21900 "ELEITO POR QP" "DEPUTADO FEDERAL" 8.11 "TOTAL:55,38%"
"JOAQUIM NORONHA" "CAMPOS SALES" 1183 14570 "ELEITO POR QP" "DEPUTADO ESTADUAL" 8.12 "TOTAL:65,19%"
"ADERLANIA NORONHA" "QUIXELÔ" 888 10917 "ELEITO POR QP" "DEPUTADO ESTADUAL" 8.13 "TOTAL:80,58%"
"ROBERTO MESQUITA" "PACOTI" 686 8424 "ELEITO POR QP" "DEPUTADO ESTADUAL" 8.14 "TOTAL:52,23%"
"DAVI DUARTE" "TABULEIRO DO NORTE" 1580 19389 "SUPLENTE" "DEPUTADO ESTADUAL" 8.15 "TOTAL:45,76%"
"NIZO COSTA" "JUCÁS" 1136 13906 "SUPLENTE" "DEPUTADO ESTADUAL" 8.17 "TOTAL:67,92%"
"MARCUS REBOUÇAS" "ICAPUÍ" 1047 12788 "SUPLENTE" "DEPUTADO ESTADUAL" 8.19 "TOTAL:61,35%"
"ZEZINHO ALBUQUERQUE" "PEDRA BRANCA" 2041 24869 "ELEITO POR QP" "DEPUTADO ESTADUAL" 8.21 "TOTAL:69,96%"
"AUGUSTA BRITO" "PIRES FERREIRA" 474 5737 "ELEITO POR QP" "DEPUTADO ESTADUAL" 8.26 "TOTAL:76,91%"
"ODORICO" "PEDRA BRANCA" 2057 24869 "ELEITO POR QP" "DEPUTADO FEDERAL" 8.27 "TOTAL:74,06%"
"MORONI" "PACATUBA" 3042 36714 "ELEITO POR QP" "DEPUTADO FEDERAL" 8.29 "TOTAL:39,94%"
"DANNIEL OLIVEIRA" "TAMBORIL" 1294 15568 "ELEITO POR QP" "DEPUTADO ESTADUAL" 8.31 "TOTAL:81,69%"
"EDUARDO PESSOA" "CAUCAIA" 14257 171531 "SUPLENTE" "DEPUTADO ESTADUAL" 8.31 "TOTAL:45,51%"
"ODILON AGUIAR" "FORTIM" 870 10464 "ELEITO POR QP" "DEPUTADO ESTADUAL" 8.31 "TOTAL:58,2%"
"JOAQUIM NORONHA" "MADALENA" 850 10222 "ELEITO POR QP" "DEPUTADO ESTADUAL" 8.32 "TOTAL:40,76%"
"MAURO BENEVIDES" "ITAPIÚNA" 1048 12591 "SUPLENTE" "DEPUTADO FEDERAL" 8.32 "TOTAL:54,26%"
"SERGIO AGUIAR" "ARACATI" 3597 43241 "ELEITO POR QP" "DEPUTADO ESTADUAL" 8.32 "TOTAL:36,5%"
"MOSES RODRIGUES" "GUARACIABA DO NORTE" 1825 21900 "ELEITO POR QP" "DEPUTADO FEDERAL" 8.33 "TOTAL:55,38%"
"AGENOR NETO" "MILHÃ" 709 8493 "ELEITO POR QP" "DEPUTADO ESTADUAL" 8.35 "TOTAL:80,19%"
"MOSES RODRIGUES" "IBIAPINA" 1049 12569 "ELEITO POR QP" "DEPUTADO FEDERAL" 8.35 "TOTAL:64,52%"
"MÁRIO HÉLIO" "POTIRETAMA" 345 4116 "SUPLENTE" "DEPUTADO ESTADUAL" 8.38 "TOTAL:68,7%"
"ARNON BEZERRA" "JAGUARIBE" 1813 21610 "ELEITO POR MÉDIA" "DEPUTADO FEDERAL" 8.39 "TOTAL:59,28%"
"JOSÉ AIRTON" "IPAUMIRIM" 593 7048 "ELEITO POR QP" "DEPUTADO FEDERAL" 8.41 "TOTAL:70,15%"
"ODILON AGUIAR" "PENTECOSTE" 2118 25146 "ELEITO POR QP" "DEPUTADO ESTADUAL" 8.42 "TOTAL:55,64%"
"DANILO FORTE" "MAURITI" 2182 25829 "ELEITO POR QP" "DEPUTADO FEDERAL" 8.45 "TOTAL:71,01%"
"MOSES RODRIGUES" "IBICUITINGA" 832 9844 "ELEITO POR QP" "DEPUTADO FEDERAL" 8.45 "TOTAL:70,26%"
"MOISES BRAZ" "BARRO" 1030 12146 "ELEITO POR QP" "DEPUTADO ESTADUAL" 8.48 "TOTAL:60,18%"
"LEONARDO ARAÚJO" "URUBURETAMA" 1162 13672 "SUPLENTE" "DEPUTADO ESTADUAL" 8.5 "TOTAL:46,12%"
"NAUMI AMORIM" "QUITERIANÓPOLIS" 983 11571 "ELEITO POR QP" "DEPUTADO ESTADUAL" 8.5 "TOTAL:75,42%"
"ADERLANIA NORONHA" "CARIRIAÇU" 1451 17010 "ELEITO POR QP" "DEPUTADO ESTADUAL" 8.53 "TOTAL:67,26%"
"ANTONIO GRANJA" "CATUNDA" 512 5989 "ELEITO POR QP" "DEPUTADO ESTADUAL" 8.55 "TOTAL:64,98%"
"FERNANDA PESSOA" "MERUOCA" 757 8846 "ELEITO POR QP" "DEPUTADO ESTADUAL" 8.56 "TOTAL:60,31%"
"FRANZÉ REPÓRTER" "VÁRZEA ALEGRE" 2012 23507 "SUPLENTE" "DEPUTADO ESTADUAL" 8.56 "TOTAL:49,07%"
"JOSÉ AIRTON" "BEBERIBE" 2785 32529 "ELEITO POR QP" "DEPUTADO FEDERAL" 8.56 "TOTAL:40,54%"
"BALMAN" "PINDORETAMA" 1185 13828 "ELEITO POR QP" "DEPUTADO FEDERAL" 8.57 "TOTAL:61,72%"
"BALMAN" "PACOTI" 723 8424 "ELEITO POR QP" "DEPUTADO FEDERAL" 8.58 "TOTAL:48,39%"
"AGENOR NETO" "VÁRZEA ALEGRE" 2037 23507 "ELEITO POR QP" "DEPUTADO ESTADUAL" 8.67 "TOTAL:49,07%"
"GENECIAS NORONHA" "SÃO LUÍS DO CURU" 819 9443 "ELEITO POR QP" "DEPUTADO FEDERAL" 8.67 "TOTAL:43,17%"
"MOSES RODRIGUES" "SANTANA DO ACARAÚ" 1740 20050 "ELEITO POR QP" "DEPUTADO FEDERAL" 8.68 "TOTAL:61,85%"
"MOSES RODRIGUES" "IPU" 1966 22660 "ELEITO POR QP" "DEPUTADO FEDERAL" 8.68 "TOTAL:57,37%"
"MACEDO" "MILHÃ" 740 8493 "ELEITO POR QP" "DEPUTADO FEDERAL" 8.71 "TOTAL:67,34%"
"TOMAZ HOLANDA" "CARIDADE" 1096 12577 "ELEITO POR QP" "DEPUTADO ESTADUAL" 8.71 "TOTAL:61,53%"
"ADERLANIA NORONHA" "IPUEIRAS" 1863 21317 "ELEITO POR QP" "DEPUTADO ESTADUAL" 8.74 "TOTAL:64,24%"
"JOAQUIM NORONHA" "PARAMBU" 1688 19306 "ELEITO POR QP" "DEPUTADO ESTADUAL" 8.74 "TOTAL:82,99%"
"DANNIEL OLIVEIRA" "GUARACIABA DO NORTE" 1918 21900 "ELEITO POR QP" "DEPUTADO ESTADUAL" 8.76 "TOTAL:54,81%"
"TIN GOMES" "SANTA QUITÉRIA" 2239 25563 "ELEITO POR MÉDIA" "DEPUTADO ESTADUAL" 8.76 "TOTAL:67,92%"
"JOSÉ GUIMARÃES" "DEPUTADO IRAPUAN PINHEIRO" 481 5487 "ELEITO POR QP" "DEPUTADO FEDERAL" 8.77 "TOTAL:79,42%"
"DEPUTADO ROQUE" "CRATO" 6267 71338 "SUPLENTE" "DEPUTADO ESTADUAL" 8.78 "TOTAL:44,22%"
