"NOME_URNA_CANDIDATO" "NOME_MUNICIPIO" "TOTAL_VOTOS" "QTD_COMPARECIMENTO" "DESC_SIT_CAND_TOT" "DESCRICAO_CARGO" "PROP_VOT" "prop.total"
"ESTEVAM GALVÃO" "BASTOS" 243 13425 "ELEITO POR MÉDIA" "DEPUTADO ESTADUAL" 1.81 "TOTAL:46,16%"
"PASTOR CELSO NASCIMENTO" "ITIRAPUÃ" 71 3927 "ELEITO POR QP" "DEPUTADO ESTADUAL" 1.81 "TOTAL:68,94%"
"REINALDO ALGUZ" "BILAC" 86 4750 "ELEITO POR QP" "DEPUTADO ESTADUAL" 1.81 "TOTAL:66,42%"
"JOSÉ BITTENCOURT" "IBIRAREMA" 71 3899 "SUPLENTE" "DEPUTADO ESTADUAL" 1.82 "TOTAL:53,36%"
"PASTOR CELSO NASCIMENTO" "BIRIGUI" 1207 66307 "ELEITO POR QP" "DEPUTADO ESTADUAL" 1.82 "TOTAL:64,23%"
"GIRIBONI" "ITAPEVA" 969 52911 "ELEITO POR QP" "DEPUTADO ESTADUAL" 1.83 "TOTAL:57,82%"
"ROQUE BARBIERE - ROQUINHO" "GUAIÇARA" 118 6455 "ELEITO POR QP" "DEPUTADO ESTADUAL" 1.83 "TOTAL:63,77%"
"LUCIANO BATISTA" "REGISTRO" 615 33204 "SUPLENTE" "DEPUTADO ESTADUAL" 1.85 "TOTAL:33,8%"
"FELICIANO" "MONTE ALEGRE DO SUL" 89 4786 "ELEITO POR QP" "DEPUTADO ESTADUAL" 1.86 "TOTAL:59,21%"
"ZARATTINI" "PINDORAMA" 170 9159 "ELEITO POR QP" "DEPUTADO FEDERAL" 1.86 "TOTAL:57,61%"
"DR UBIALI" "DIVINOLÂNDIA" 150 8019 "SUPLENTE" "DEPUTADO FEDERAL" 1.87 "TOTAL:50,91%"
"EDMIR CHEDID" "BRODOWSKI" 231 12356 "ELEITO POR QP" "DEPUTADO ESTADUAL" 1.87 "TOTAL:46,95%"
"MARCOS MARTINS" "GUAIÇARA" 121 6455 "ELEITO POR QP" "DEPUTADO ESTADUAL" 1.87 "TOTAL:63,77%"
"DAVI ZAIA" "ÁLVARES FLORENCE" 57 3033 "ELEITO POR QP" "DEPUTADO ESTADUAL" 1.88 "TOTAL:71,94%"
"HELIO NISHIMOTO" "SANTA BRANCA" 174 9255 "ELEITO POR QP" "DEPUTADO ESTADUAL" 1.88 "TOTAL:55,51%"
"JOSÉ MENTOR" "SÃO FRANCISCO" 38 2021 "ELEITO POR MÉDIA" "DEPUTADO FEDERAL" 1.88 "TOTAL:52,2%"
"GONDIM" "BARRA BONITA" 453 24003 "ELEITO POR QP" "DEPUTADO ESTADUAL" 1.89 "TOTAL:37,34%"
"LÉO OLIVEIRA" "SÃO JOAQUIM DA BARRA" 537 28482 "ELEITO POR QP" "DEPUTADO ESTADUAL" 1.89 "TOTAL:28,78%"
"LUIZ LAURO FILHO" "HORTOLÂNDIA" 2133 113147 "ELEITO POR QP" "DEPUTADO FEDERAL" 1.89 "TOTAL:53,28%"
"LUIZA ERUNDINA" "SÃO PAULO" 134407 7104325 "ELEITO POR QP" "DEPUTADO FEDERAL" 1.89 "TOTAL:19,73%"
"JEFFERSON CAMPOS" "PAULISTÂNIA" 24 1266 "ELEITO POR QP" "DEPUTADO FEDERAL" 1.9 "TOTAL:64,86%"
"OSVALDO CARVALHO" "COSMORAMA" 94 4954 "NÃO ELEITO" "DEPUTADO ESTADUAL" 1.9 "TOTAL:69,17%"
"RAFAEL SILVA" "BARRINHA" 327 17179 "ELEITO POR QP" "DEPUTADO ESTADUAL" 1.9 "TOTAL:48,29%"
"REINALDO ALGUZ" "ITUVERAVA" 422 22155 "ELEITO POR QP" "DEPUTADO ESTADUAL" 1.9 "TOTAL:51,54%"
"SEBASTIÃO SANTOS" "BOCAINA" 132 6963 "ELEITO POR QP" "DEPUTADO ESTADUAL" 1.9 "TOTAL:50,61%"
"SEVERINO DO MSTU" "MAUÁ" 4737 248911 "NÃO ELEITO" "DEPUTADO ESTADUAL" 1.9 "TOTAL:31,52%"
"TIRIRICA" "TORRINHA" 110 5785 "ELEITO POR QP" "DEPUTADO FEDERAL" 1.9 "TOTAL:48,96%"
"CAMPOS MACHADO" "SANTA BRANCA" 177 9255 "ELEITO POR QP" "DEPUTADO ESTADUAL" 1.91 "TOTAL:55,51%"
"DAVI ZAIA" "PIRASSUNUNGA" 838 43963 "ELEITO POR QP" "DEPUTADO ESTADUAL" 1.91 "TOTAL:41,14%"
"EDUARDO PETROV" "ADAMANTINA" 405 21163 "SUPLENTE" "DEPUTADO ESTADUAL" 1.91 "TOTAL:56,89%"
"JOÃO VICTOR - BÉ" "VÁRZEA PAULISTA" 1322 69169 "SUPLENTE" "DEPUTADO ESTADUAL" 1.91 "TOTAL:46,73%"
"OSVALDO VERGINIO" "NOVA CANAÃ PAULISTA" 31 1625 "SUPLENTE" "DEPUTADO ESTADUAL" 1.91 "TOTAL:71,27%"
"DEHON TOSO" "PIRAPOZINHO" 298 15492 "SUPLENTE" "DEPUTADO ESTADUAL" 1.92 "TOTAL:62,72%"
"GERICE LIONE" "SUZANO" 3229 168137 "SUPLENTE" "DEPUTADO ESTADUAL" 1.92 "TOTAL:36,03%"
"PASTOR MARCO FELICIANO" "VALENTIM GENTIL" 138 7196 "ELEITO POR QP" "DEPUTADO FEDERAL" 1.92 "TOTAL:59,12%"
"PR CARLOS CEZAR" "RIO CLARO" 2211 115288 "ELEITO POR QP" "DEPUTADO ESTADUAL" 1.92 "TOTAL:47,28%"
"CAMPOS MACHADO" "VARGEM" 105 5453 "ELEITO POR QP" "DEPUTADO ESTADUAL" 1.93 "TOTAL:43,95%"
"FELICIANO" "SERRA NEGRA" 323 16749 "ELEITO POR QP" "DEPUTADO ESTADUAL" 1.93 "TOTAL:64,02%"
"DR. PACHECO" "ITUPEVA" 567 29174 "SUPLENTE" "DEPUTADO ESTADUAL" 1.94 "TOTAL:22,53%"
"MARCIO DO FLÓRIDA" "ITIRAPUÃ" 76 3927 "SUPLENTE" "DEPUTADO ESTADUAL" 1.94 "TOTAL:68,94%"
"TIRIRICA" "CAPÃO BONITO" 539 27832 "ELEITO POR QP" "DEPUTADO FEDERAL" 1.94 "TOTAL:64,4%"
"CAMPOS MACHADO" "IRAPURU" 82 4203 "ELEITO POR QP" "DEPUTADO ESTADUAL" 1.95 "TOTAL:61,19%"
"MILTON VIEIRA" "FERRAZ DE VASCONCELOS" 1926 98649 "ELEITO POR QP" "DEPUTADO ESTADUAL" 1.95 "TOTAL:26,11%"
"PAULO TEIXEIRA" "SÃO JOSÉ DO RIO PARDO" 638 32764 "ELEITO POR QP" "DEPUTADO FEDERAL" 1.95 "TOTAL:53,66%"
"REGINA GONÇALVES" "MAIRIPORÃ" 889 45552 "SUPLENTE" "DEPUTADO ESTADUAL" 1.95 "TOTAL:28,27%"
"REINALDO ALGUZ" "JÚLIO MESQUITA" 59 3031 "ELEITO POR QP" "DEPUTADO ESTADUAL" 1.95 "TOTAL:66,22%"
"MILTON LEITE FILHO" "INDIANA" 69 3515 "ELEITO POR QP" "DEPUTADO ESTADUAL" 1.96 "TOTAL:57,16%"
"PASTOR MARCO FELICIANO" "IBITINGA" 646 32883 "ELEITO POR QP" "DEPUTADO FEDERAL" 1.96 "TOTAL:46,24%"
"PAULO EUGENIO" "SUZANO" 3293 168137 "SUPLENTE" "DEPUTADO ESTADUAL" 1.96 "TOTAL:36,03%"
"SILVIO TORRES" "NOVAIS" 53 2700 "ELEITO POR QP" "DEPUTADO FEDERAL" 1.96 "TOTAL:74,39%"
"CELSO RUSSOMANNO" "ESPÍRITO SANTO DO PINHAL" 516 26144 "ELEITO POR QP" "DEPUTADO FEDERAL" 1.97 "TOTAL:61,38%"
"CELSO RUSSOMANNO" "SETE BARRAS" 152 7718 "ELEITO POR QP" "DEPUTADO FEDERAL" 1.97 "TOTAL:56,16%"
"RUI GOMES" "COTIA" 2429 123151 "SUPLENTE" "DEPUTADO ESTADUAL" 1.97 "TOTAL:34,01%"
"ANTONIO CLAUDIO DA RADIO" "SALTO" 1362 68960 "SUPLENTE" "DEPUTADO ESTADUAL" 1.98 "TOTAL:47,59%"
"FELICIANO" "MOGI MIRIM" 1070 53950 "ELEITO POR QP" "DEPUTADO ESTADUAL" 1.98 "TOTAL:46,58%"
"FERNANDO CAPEZ" "VARGEM GRANDE PAULISTA" 551 27818 "ELEITO POR QP" "DEPUTADO ESTADUAL" 1.98 "TOTAL:38,71%"
"HERCULANO PASSOS" "SÃO MANUEL" 483 24386 "ELEITO POR QP" "DEPUTADO FEDERAL" 1.98 "TOTAL:38,11%"
"CAMPOS MACHADO" "ARUJÁ" 1021 51307 "ELEITO POR QP" "DEPUTADO ESTADUAL" 1.99 "TOTAL:35,91%"
"CORONEL AZOR" "SALES" 72 3620 "NÃO ELEITO" "DEPUTADO FEDERAL" 1.99 "TOTAL:59,19%"
"JOCELINO AGRICULTOR" "PIQUEROBI" 47 2359 "SUPLENTE" "DEPUTADO ESTADUAL" 1.99 "TOTAL:62,06%"
"MARCO VINHOLI" "AMÉRICO BRASILIENSE" 427 21469 "SUPLENTE" "DEPUTADO ESTADUAL" 1.99 "TOTAL:49,85%"
"TONY HILL" "PATROCÍNIO PAULISTA" 167 8377 "SUPLENTE" "DEPUTADO ESTADUAL" 1.99 "TOTAL:74,22%"
"ROBERTO ENGLER" "SERTÃOZINHO" 1374 68575 "ELEITO POR QP" "DEPUTADO ESTADUAL" 2 "TOTAL:52,39%"
"GILMACI SANTOS" "VINHEDO" 887 44213 "ELEITO POR QP" "DEPUTADO ESTADUAL" 2.01 "TOTAL:38,15%"
"CAUÊ MACRIS" "FRANCISCO MORATO" 1828 90492 "ELEITO POR QP" "DEPUTADO ESTADUAL" 2.02 "TOTAL:17,65%"
"CELSO RUSSOMANNO" "ESTRELA D'OESTE" 112 5539 "ELEITO POR QP" "DEPUTADO FEDERAL" 2.02 "TOTAL:58,22%"
"PASTOR CELSO NASCIMENTO" "ARAÇATUBA" 2279 112697 "ELEITO POR QP" "DEPUTADO ESTADUAL" 2.02 "TOTAL:65,16%"
"RENATO SIMÕES" "SUD MENNUCCI" 100 4943 "SUPLENTE" "DEPUTADO ESTADUAL" 2.02 "TOTAL:60,13%"
"BRUNO COVAS" "SÃO PAULO" 144002 7104325 "ELEITO POR QP" "DEPUTADO FEDERAL" 2.03 "TOTAL:19,73%"
"DILADOR BORGES" "ADAMANTINA" 430 21163 "SUPLENTE" "DEPUTADO ESTADUAL" 2.03 "TOTAL:56,89%"
"JOSÉ MENTOR" "FLOREAL" 44 2165 "ELEITO POR MÉDIA" "DEPUTADO FEDERAL" 2.03 "TOTAL:57,73%"
"PROFESSOR DALBERTO" "RIO CLARO" 2339 115288 "SUPLENTE" "DEPUTADO ESTADUAL" 2.03 "TOTAL:47,28%"
"TIRIRICA" "FLOREAL" 44 2165 "ELEITO POR QP" "DEPUTADO FEDERAL" 2.03 "TOTAL:57,73%"
"TIRIRICA" "ARIRANHA" 118 5811 "ELEITO POR QP" "DEPUTADO FEDERAL" 2.03 "TOTAL:54,94%"
"BARROS MUNHOZ" "SÃO JOAQUIM DA BARRA" 582 28482 "ELEITO POR QP" "DEPUTADO ESTADUAL" 2.04 "TOTAL:28,78%"
"GONDIM" "SANTA BRANCA" 189 9255 "ELEITO POR QP" "DEPUTADO ESTADUAL" 2.04 "TOTAL:55,51%"
"PASTOR MARCO FELICIANO" "QUINTANA" 82 4019 "ELEITO POR QP" "DEPUTADO FEDERAL" 2.04 "TOTAL:64,98%"
"TIRIRICA" "PALMARES PAULISTA" 119 5826 "ELEITO POR QP" "DEPUTADO FEDERAL" 2.04 "TOTAL:64,96%"
"DR. ULYSSES" "CAPÃO BONITO" 571 27832 "SUPLENTE" "DEPUTADO ESTADUAL" 2.05 "TOTAL:61,32%"
"TIRIRICA" "IGARATÁ" 129 6294 "ELEITO POR QP" "DEPUTADO FEDERAL" 2.05 "TOTAL:61,66%"
"CARLOS ZICARDI" "SANTANA DE PARNAÍBA" 1284 62255 "SUPLENTE" "DEPUTADO ESTADUAL" 2.06 "TOTAL:19,14%"
"TIRIRICA" "PRATÂNIA" 68 3294 "ELEITO POR QP" "DEPUTADO FEDERAL" 2.06 "TOTAL:61,44%"
"ZÉ FRANCISCO" "COSMORAMA" 102 4954 "SUPLENTE" "DEPUTADO ESTADUAL" 2.06 "TOTAL:69,17%"
"CORONEL TELHADA" "CAIEIRAS" 1096 52926 "ELEITO POR QP" "DEPUTADO ESTADUAL" 2.07 "TOTAL:37,6%"
"LUIZ TURCO" "SALTO" 1428 68960 "ELEITO POR QP" "DEPUTADO ESTADUAL" 2.07 "TOTAL:47,59%"
"BOLÇONE" "ITATINGA" 227 10932 "ELEITO POR QP" "DEPUTADO ESTADUAL" 2.08 "TOTAL:58,72%"
"CARLOS GIANNAZI" "ITATINGA" 227 10932 "ELEITO POR QP" "DEPUTADO ESTADUAL" 2.08 "TOTAL:58,72%"
"RODRIGO GARCIA" "ARARAS" 1624 78152 "ELEITO POR QP" "DEPUTADO FEDERAL" 2.08 "TOTAL:46,36%"
"ALDO DEMARCHI" "IBATÉ" 408 19529 "ELEITO POR QP" "DEPUTADO ESTADUAL" 2.09 "TOTAL:46,63%"
"ANDRES SANCHEZ" "FERRAZ DE VASCONCELOS" 2060 98649 "ELEITO POR QP" "DEPUTADO FEDERAL" 2.09 "TOTAL:23,23%"
"FELICIANO" "SÃO PEDRO" 399 19059 "ELEITO POR QP" "DEPUTADO ESTADUAL" 2.09 "TOTAL:50,48%"
"PASTOR MARCO FELICIANO" "CAMPO LIMPO PAULISTA" 1012 48493 "ELEITO POR QP" "DEPUTADO FEDERAL" 2.09 "TOTAL:35,47%"
"PASTOR MARCO FELICIANO" "CONCHAL" 344 16433 "ELEITO POR QP" "DEPUTADO FEDERAL" 2.09 "TOTAL:41,46%"
"PAULO FREIRE" "ORIENTE" 89 4264 "ELEITO POR QP" "DEPUTADO FEDERAL" 2.09 "TOTAL:53,66%"
"FERNANDO DA ÓTICA ORIGINAL" "IGARATÁ" 132 6294 "SUPLENTE" "DEPUTADO ESTADUAL" 2.1 "TOTAL:63,54%"
"GILMACI SANTOS" "COTIA" 2583 123151 "ELEITO POR QP" "DEPUTADO ESTADUAL" 2.1 "TOTAL:34,01%"
"RAFAEL GOFFI" "TREMEMBÉ" 410 19527 "SUPLENTE" "DEPUTADO FEDERAL" 2.1 "TOTAL:34,23%"
"TIRIRICA" "JAÚ" 1656 78921 "ELEITO POR QP" "DEPUTADO FEDERAL" 2.1 "TOTAL:48,32%"
"ZICO PRADO" "VITÓRIA BRASIL" 28 1333 "SUPLENTE" "DEPUTADO ESTADUAL" 2.1 "TOTAL:69,01%"
"CAIO FRANÇA" "TUPÃ" 819 38730 "ELEITO POR QP" "DEPUTADO ESTADUAL" 2.11 "TOTAL:52,14%"
"GILMACI SANTOS" "FRANCISCO MORATO" 1911 90492 "ELEITO POR QP" "DEPUTADO ESTADUAL" 2.11 "TOTAL:17,65%"
"REINALDO ALGUZ" "BIRIGUI" 1400 66307 "ELEITO POR QP" "DEPUTADO ESTADUAL" 2.11 "TOTAL:64,23%"
"ALEX MANENTE" "NUPORANGA" 98 4614 "ELEITO POR QP" "DEPUTADO FEDERAL" 2.12 "TOTAL:61,75%"
"ANGELO PERUGINI" "OURINHOS" 1273 60044 "ELEITO POR QP" "DEPUTADO ESTADUAL" 2.12 "TOTAL:27,1%"
"ED THOMAS" "JUNQUEIRÓPOLIS" 233 10967 "ELEITO POR QP" "DEPUTADO ESTADUAL" 2.12 "TOTAL:60,03%"
"FERNANDO CAPEZ" "SÃO PAULO" 150634 7104325 "ELEITO POR QP" "DEPUTADO ESTADUAL" 2.12 "TOTAL:10,38%"
"PROFESSOR BACCHIM" "JUNQUEIRÓPOLIS" 232 10967 "SUPLENTE" "DEPUTADO ESTADUAL" 2.12 "TOTAL:60,03%"
"ARLINDO CHINAGLIA" "ORIENTE" 91 4264 "ELEITO POR QP" "DEPUTADO FEDERAL" 2.13 "TOTAL:53,66%"
"CAMPOS MACHADO" "MONTE ALEGRE DO SUL" 102 4786 "ELEITO POR QP" "DEPUTADO ESTADUAL" 2.13 "TOTAL:59,21%"
"CHICO SARDELLI" "ELIAS FAUSTO" 222 10442 "ELEITO POR MÉDIA" "DEPUTADO ESTADUAL" 2.13 "TOTAL:60,48%"
"EDUARDO PETROV" "GUAÍRA" 466 21925 "SUPLENTE" "DEPUTADO ESTADUAL" 2.13 "TOTAL:61,86%"
"SEBASTIÃO SANTOS" "PEREIRA BARRETO" 319 14981 "ELEITO POR QP" "DEPUTADO ESTADUAL" 2.13 "TOTAL:39,13%"
"CAÇAPA" "AVARÉ" 1057 49460 "NÃO ELEITO" "DEPUTADO ESTADUAL" 2.14 "TOTAL:39,23%"
"CELINO" "CAJAMAR" 963 45077 "ELEITO POR QP" "DEPUTADO ESTADUAL" 2.14 "TOTAL:29,52%"
"CELSO RUSSOMANNO" "SÃO JOSÉ DO RIO PARDO" 701 32764 "ELEITO POR QP" "DEPUTADO FEDERAL" 2.14 "TOTAL:53,66%"
"GUILHERME MUSSI" "TRABIJU" 27 1259 "ELEITO POR QP" "DEPUTADO FEDERAL" 2.14 "TOTAL:71,49%"
"MICAEL" "CAIEIRAS" 1131 52926 "SUPLENTE" "DEPUTADO ESTADUAL" 2.14 "TOTAL:37,6%"
"OSVALDO VERGINIO" "ESPÍRITO SANTO DO TURVO" 58 2704 "SUPLENTE" "DEPUTADO ESTADUAL" 2.14 "TOTAL:60,05%"
"TIRIRICA" "SÃO JOÃO DA BOA VISTA" 1163 54266 "ELEITO POR QP" "DEPUTADO FEDERAL" 2.14 "TOTAL:59,24%"
"DAVI ZAIA" "TRÊS FRONTEIRAS" 81 3761 "ELEITO POR QP" "DEPUTADO ESTADUAL" 2.15 "TOTAL:71,92%"
"FERNANDO CAPEZ" "COTIA" 2651 123151 "ELEITO POR QP" "DEPUTADO ESTADUAL" 2.15 "TOTAL:34,01%"
"TIRIRICA" "CATANDUVA" 1472 68485 "ELEITO POR QP" "DEPUTADO FEDERAL" 2.15 "TOTAL:50,48%"
"FELICIANO" "PEDREIRA" 568 26277 "ELEITO POR QP" "DEPUTADO ESTADUAL" 2.16 "TOTAL:56,18%"
"GONDIM" "POÁ" 1619 74798 "ELEITO POR QP" "DEPUTADO ESTADUAL" 2.16 "TOTAL:27,03%"
"MAURO HEYTTOR" "PRESIDENTE VENCESLAU" 489 22639 "SUPLENTE" "DEPUTADO ESTADUAL" 2.16 "TOTAL:55,69%"
"MILTON LEITE FILHO" "AMPARO" 913 42333 "ELEITO POR QP" "DEPUTADO ESTADUAL" 2.16 "TOTAL:51,01%"
"MÔNICA MANTELLI" "GUARACI" 134 6192 "SUPLENTE" "DEPUTADO ESTADUAL" 2.16 "TOTAL:62,25%"
"RICARDO IZAR" "DOURADO" 125 5788 "ELEITO POR QP" "DEPUTADO FEDERAL" 2.16 "TOTAL:57,73%"
"THAME" "PALMARES PAULISTA" 126 5826 "SUPLENTE" "DEPUTADO FEDERAL" 2.16 "TOTAL:64,96%"
"CARLÃO DO JC" "SÃO JOSÉ DO RIO PRETO" 5456 250606 "SUPLENTE" "DEPUTADO ESTADUAL" 2.18 "TOTAL:51,65%"
"LUIZ FERNANDO MACHADO" "ITATIBA" 1329 60774 "ELEITO POR QP" "DEPUTADO ESTADUAL" 2.19 "TOTAL:45,16%"
"VANDERLEI SIRAQUE" "RIO GRANDE DA SERRA" 606 27637 "SUPLENTE" "DEPUTADO FEDERAL" 2.19 "TOTAL:56,92%"
"CELIA LEAO" "CAMPO LIMPO PAULISTA" 1067 48493 "ELEITO POR QP" "DEPUTADO ESTADUAL" 2.2 "TOTAL:32,43%"
"ESTEVAM GALVÃO" "CARDOSO" 163 7395 "ELEITO POR MÉDIA" "DEPUTADO ESTADUAL" 2.2 "TOTAL:53,84%"
"PADRE AFONSO" "ÁGUAS DE LINDÓIA" 238 10817 "ELEITO POR QP" "DEPUTADO ESTADUAL" 2.2 "TOTAL:56,47%"
"REINALDO ALGUZ" "GETULINA" 132 6008 "ELEITO POR QP" "DEPUTADO ESTADUAL" 2.2 "TOTAL:56,72%"
"ADILSON BARROSO" "JÚLIO MESQUITA" 67 3031 "NÃO ELEITO" "DEPUTADO FEDERAL" 2.21 "TOTAL:51,61%"
"JEFFERSON CAMPOS" "RIO CLARO" 2551 115288 "ELEITO POR QP" "DEPUTADO FEDERAL" 2.21 "TOTAL:34,17%"
"MAURILIO ROMANO" "BARRINHA" 379 17179 "SUPLENTE" "DEPUTADO ESTADUAL" 2.21 "TOTAL:48,29%"
"PAULINHO DA FORÇA" "ILHA COMPRIDA" 131 5935 "ELEITO POR QP" "DEPUTADO FEDERAL" 2.21 "TOTAL:54,05%"
"SILVIO TORRES" "ÁLVARES FLORENCE" 67 3033 "ELEITO POR QP" "DEPUTADO FEDERAL" 2.21 "TOTAL:69,48%"
"JEFFERSON CAMPOS" "CATIGUÁ" 109 4899 "ELEITO POR QP" "DEPUTADO FEDERAL" 2.22 "TOTAL:55,53%"
"RITA PASSOS" "PENÁPOLIS" 780 35203 "ELEITO POR QP" "DEPUTADO ESTADUAL" 2.22 "TOTAL:40,91%"
"TIRIRICA" "FERNANDÓPOLIS" 874 39387 "ELEITO POR QP" "DEPUTADO FEDERAL" 2.22 "TOTAL:50,38%"
"ANA PERUGINI" "CARDOSO" 165 7395 "ELEITO POR QP" "DEPUTADO FEDERAL" 2.23 "TOTAL:50,98%"
"BOLÇONE" "ITAJOBI" 217 9725 "ELEITO POR QP" "DEPUTADO ESTADUAL" 2.23 "TOTAL:59,02%"
"DÉ ALVIM" "SÃO CARLOS" 3171 142086 "SUPLENTE" "DEPUTADO ESTADUAL" 2.23 "TOTAL:44,75%"
"VITOR SAPIENZA" "ALTAIR" 52 2333 "SUPLENTE" "DEPUTADO ESTADUAL" 2.23 "TOTAL:64,59%"
"CAUÊ MACRIS" "FRANCO DA ROCHA" 1734 77516 "ELEITO POR QP" "DEPUTADO ESTADUAL" 2.24 "TOTAL:28,75%"
"DR UBIALI" "ARIRANHA" 130 5811 "SUPLENTE" "DEPUTADO FEDERAL" 2.24 "TOTAL:54,94%"
"IGOR SOARES" "CAPIVARI" 642 28642 "ELEITO POR QP" "DEPUTADO ESTADUAL" 2.24 "TOTAL:51,79%"
"JOÃO LÚCIO" "CARAGUATATUBA" 1338 59794 "NÃO ELEITO" "DEPUTADO ESTADUAL" 2.24 "TOTAL:39,16%"
"WILLIAM AFFONSO" "ARARAQUARA" 2872 128190 "SUPLENTE" "DEPUTADO FEDERAL" 2.24 "TOTAL:40,95%"
"CELSO RUSSOMANNO" "MATÃO" 1149 51056 "ELEITO POR QP" "DEPUTADO FEDERAL" 2.25 "TOTAL:54,72%"
"FERNANDO CURY" "AVARÉ" 1114 49460 "ELEITO POR QP" "DEPUTADO ESTADUAL" 2.25 "TOTAL:39,23%"
"LUCIANA COSTA" "MONTE AZUL PAULISTA" 269 11942 "SUPLENTE" "DEPUTADO FEDERAL" 2.25 "TOTAL:47,32%"
"CIDO SARAIVA" "GUARARAPES" 428 18911 "SUPLENTE" "DEPUTADO ESTADUAL" 2.26 "TOTAL:57,64%"
"TIRIRICA" "SÃO JOSÉ DO RIO PARDO" 740 32764 "ELEITO POR QP" "DEPUTADO FEDERAL" 2.26 "TOTAL:53,66%"
"DR. NILTON CANDIDO" "PINDORAMA" 208 9159 "SUPLENTE" "DEPUTADO ESTADUAL" 2.27 "TOTAL:49,43%"
"JOÃO MERLIM" "ASSIS" 1211 53302 "SUPLENTE" "DEPUTADO ESTADUAL" 2.27 "TOTAL:53,99%"
"PASTOR CELSO NASCIMENTO" "BOA ESPERANÇA DO SUL" 183 8077 "ELEITO POR QP" "DEPUTADO ESTADUAL" 2.27 "TOTAL:41,65%"
"TIRIRICA" "VARGEM GRANDE DO SUL" 551 24254 "ELEITO POR QP" "DEPUTADO FEDERAL" 2.27 "TOTAL:57,81%"
"CORONEL TELHADA" "SÃO PAULO" 161904 7104325 "ELEITO POR QP" "DEPUTADO ESTADUAL" 2.28 "TOTAL:10,38%"
"DR. ADEL" "SANTA SALETE" 30 1313 "SUPLENTE" "DEPUTADO FEDERAL" 2.28 "TOTAL:62,84%"
"ESTEVAM GALVÃO" "TARUMÃ" 200 8761 "ELEITO POR MÉDIA" "DEPUTADO ESTADUAL" 2.28 "TOTAL:63,17%"
"FUMACH" "MORUNGABA" 188 8236 "SUPLENTE" "DEPUTADO ESTADUAL" 2.28 "TOTAL:59,22%"
"MARCIO DO FLÓRIDA" "SÃO JOSÉ DA BELA VISTA" 118 5177 "SUPLENTE" "DEPUTADO ESTADUAL" 2.28 "TOTAL:62,47%"
"PEDRO KAKA" "ITAPETININGA" 1915 83842 "SUPLENTE" "DEPUTADO ESTADUAL" 2.28 "TOTAL:62,8%"
"TIRIRICA" "JUNDIAÍ" 5397 236816 "ELEITO POR QP" "DEPUTADO FEDERAL" 2.28 "TOTAL:54,57%"
"ALDO DEMARCHI" "RUBINÉIA" 48 2099 "ELEITO POR QP" "DEPUTADO ESTADUAL" 2.29 "TOTAL:64,88%"
"PAULO MARANATA" "ARARAQUARA" 2940 128190 "SUPLENTE" "DEPUTADO ESTADUAL" 2.29 "TOTAL:55,36%"
"RENATO SIMÕES" "CAMPINAS" 14746 642732 "SUPLENTE" "DEPUTADO ESTADUAL" 2.29 "TOTAL:20,72%"
"WENDELL - PARANÁ" "IBIRÁ" 152 6627 "SUPLENTE" "DEPUTADO ESTADUAL" 2.29 "TOTAL:57,08%"
"DR. ULYSSES" "PILAR DO SUL" 391 16972 "SUPLENTE" "DEPUTADO ESTADUAL" 2.3 "TOTAL:41,98%"
"TIRIRICA" "PINDORAMA" 211 9159 "ELEITO POR QP" "DEPUTADO FEDERAL" 2.3 "TOTAL:57,61%"
"ANTONIO MENTOR" "ELIAS FAUSTO" 241 10442 "SUPLENTE" "DEPUTADO ESTADUAL" 2.31 "TOTAL:60,48%"
"ESTEVAM GALVÃO" "REDENÇÃO DA SERRA" 68 2950 "ELEITO POR MÉDIA" "DEPUTADO ESTADUAL" 2.31 "TOTAL:60,72%"
"MILTON VIEIRA" "PONTAL" 492 21337 "ELEITO POR QP" "DEPUTADO ESTADUAL" 2.31 "TOTAL:56,16%"
"PASTOR MARCO FELICIANO" "FERRAZ DE VASCONCELOS" 2282 98649 "ELEITO POR QP" "DEPUTADO FEDERAL" 2.31 "TOTAL:23,23%"
"TERESINHA VICK" "VARGEM GRANDE DO SUL" 560 24254 "SUPLENTE" "DEPUTADO FEDERAL" 2.31 "TOTAL:57,81%"
"DEDE CALHEIRO" "OURINHOS" 1393 60044 "SUPLENTE" "DEPUTADO ESTADUAL" 2.32 "TOTAL:27,1%"
"DILADOR BORGES" "PEREIRA BARRETO" 347 14981 "SUPLENTE" "DEPUTADO ESTADUAL" 2.32 "TOTAL:39,13%"
"PASTOR MARCO FELICIANO" "SALES OLIVEIRA" 154 6633 "ELEITO POR QP" "DEPUTADO FEDERAL" 2.32 "TOTAL:53,45%"
"PROFESSOR BACCHIM" "SANTA MERCEDES" 46 1987 "SUPLENTE" "DEPUTADO ESTADUAL" 2.32 "TOTAL:50,13%"
"RICARDO BENTINHO DIAS" "SÃO JOÃO DE IRACEMA" 30 1292 "SUPLENTE" "DEPUTADO FEDERAL" 2.32 "TOTAL:64,78%"
"RODRIGO GARCIA" "SABINO" 82 3542 "ELEITO POR QP" "DEPUTADO FEDERAL" 2.32 "TOTAL:59,44%"
"TIRIRICA" "ITAJOBI" 226 9725 "ELEITO POR QP" "DEPUTADO FEDERAL" 2.32 "TOTAL:61,04%"
